Time,Control Signal,Human_stretch_sensor,Human_contact_sensor,Robot_stretch_sensor,Robot_contact_sensor
30.1000576,-3,64534,159,64526,64596
30.15005875,-3,64533,160,64526,64597
30.20005608,-2.971781254,64532,159,64526,64597
30.25005531,-2.917124987,64531,159,64526,64597
30.30005646,-2.838828087,64531,156,64526,64598
30.35009384,-2.760531187,64532,154,64525,64597
30.40005875,-2.707875013,64533,153,64523,64598
30.45008659,-2.685656309,64533,152,64523,64598
30.50005531,-2.663437605,64533,152,64520,64598
30.55005646,-2.647218943,64533,153,64519,64598
30.60005569,-2.633000135,64534,153,64517,64598
30.65005493,-2.651187658,64534,154,64518,64598
30.70009613,-2.667375088,64534,155,64518,64598
30.75008583,-2.683562517,64534,155,64518,64599
30.80005455,-2.699749947,64535,155,64518,64599
30.85005379,-2.745484352,64534,155,64518,64599
30.90005493,-2.761671782,64534,155,64519,64599
30.95009422,-2.775859356,64533,156,64518,64599
31.00005531,-2.763640642,64533,157,64519,64599
31.05005455,-2.749421835,64533,157,64519,64599
31.10005569,-2.735203028,64533,158,64520,64600
31.15005684,-2.718984365,64533,158,64520,64600
31.20002747,-2.702765703,64534,159,64521,64600
31.25005531,-2.712953091,64534,160,64519,64600
31.30005646,-2.727140665,64534,161,64521,64600
31.35005569,-2.737328053,64534,162,64521,64600
31.40006065,-2.74751544,64533,162,64521,64600
31.45005608,-2.729296684,64533,949,64521,64600
31.50005913,-2.711077929,64533,1015,64521,64600
31.55005646,-2.692859173,64711,976,64521,64601
31.60005569,-3,64549,908,64521,64601
31.65005684,-3,64536,990,64522,64601
31.70005608,-3,64534,942,64524,64601
31.75005913,-3,64534,974,64525,64601
31.80005836,-3,64689,885,64526,64601
31.85005951,-3,64547,812,64527,64601
31.90008736,-3,64536,742,64527,64601
31.95005608,-3,64535,681,64527,64601
32.00005722,-3,64535,619,64527,64599
32.05005264,-3,64535,566,64527,64601
32.10005569,-3,64535,521,64528,64601
32.15008926,-3,64535,487,64528,64601
32.20005417,-3,64535,451,64527,64602
32.25005722,-3,64535,426,64528,64602
32.30005646,-3,64535,398,64528,64602
32.35006332,-3,64536,378,64528,64600
32.40005875,-3,64536,356,64528,64602
32.45005798,-3,64671,337,64528,64602
32.50005722,-3,64553,615,64528,64602
32.55005646,-3,64538,575,64529,64603
32.60005569,-3,64538,532,64529,64603
32.65005875,-3,64537,962,64528,64603
32.70005798,-3,64538,906,64529,64603
32.75005341,-3,64538,896,64529,64603
32.80005646,-3,64537,803,64529,64603
32.85005951,-3,64537,759,64529,64603
32.90005493,-3,64537,685,64529,64603
32.95005798,-3,64535,625,64529,64603
33.00009537,-3,64534,582,64528,64603
33.05006027,-2.996187449,64533,534,64529,64603
33.10005569,-2.96196866,64532,504,64529,64603
33.15008545,-2.901312351,64532,484,64529,64603
33.20008469,-2.840656042,64554,667,64529,64603
33.25008011,-3,65325,624,64526,64604
33.30005646,-3,309,556,64525,64604
33.35005569,-2.865288973,64805,523,64526,64604
33.40005493,-3,65304,779,64527,64604
33.45005798,-3,654,713,64527,64604
33.50005722,-2.861289024,186,654,64527,64604
33.55008698,-2.722578049,438,702,64528,64604
33.60006332,-2.581867218,64725,785,64527,64604
33.65012741,-2.884375095,64553,704,64524,64604
33.70009613,-3,64542,668,64520,64604
33.75005722,-3,64538,606,64519,64604
33.80005646,-3,64537,537,64523,64604
33.85005569,-3,64538,499,64526,64605
33.90005493,-3,64537,462,64526,64604
33.95005798,-3,64538,434,64527,64605
34.00005341,-3,64536,528,64527,64605
34.05005646,-3,64535,492,64531,64605
34.10005569,-3,64535,918,64527,64605
34.15005493,-3,64534,827,64528,64605
34.20005798,-2.996187449,64532,740,64527,64605
34.25005722,-2.939531088,64531,679,64528,64605
34.30005646,-2.85723424,64531,626,64528,64605
34.35005569,-2.774937391,64530,572,64528,64605
34.40008545,-2.672562361,64531,526,64525,64606
34.45005417,-2.596265554,64531,490,64524,64605
34.50008011,-2.521968603,64531,455,64520,64604
34.55005646,-2.455671787,64531,429,64518,64606
34.60008621,-2.39337492,64529,402,64518,64606
34.65005875,-2.295070171,64528,381,64517,64606
34.70005798,-2.187265396,64528,367,64517,64606
34.75005722,-2.079460621,64529,341,64517,64606
34.80005646,-1.983155966,64529,328,64516,64605
34.85005569,-1.888851285,64529,312,64516,64605
34.90005493,-1.794546604,64529,302,64516,64604
34.95008469,-1.700241923,64528,290,64516,64605
35.00005341,-1.594437242,64528,616,64516,64605
35.05005646,-1.48863256,64527,628,64516,64605
35.10005569,-1.375538826,64528,566,64516,64605
35.15008163,-1.269734144,64529,525,64516,64605
35.20005417,-1.175429463,64529,481,64516,64605
35.250103,-1.081124783,64528,446,64516,64605
35.30005646,-0.9753201008,64529,424,64516,64605
35.35005569,-0.88101542,64530,392,64516,64605
35.40005493,-0.8026404381,64530,722,64516,64605
35.45005417,-0.7242654562,64530,902,64516,64604
35.50005341,-0.6458904743,64530,802,64516,64604
35.55005646,-0.5675154924,64529,721,64516,64604
35.60005951,-0.4732108116,64530,687,64516,64603
35.65005875,-0.3948357999,64530,643,64515,64602
35.7000885,-0.3184607923,64531,586,64516,64600
35.75008774,-0.2601639032,64531,538,64516,64599
35.80008698,-0.2018670291,64531,569,64516,64598
35.85005951,-0.1435701549,64532,887,64516,64597
35.90005875,-0.1089138985,1015,937,64516,64596
35.9500618,0.007797047496,698,955,64516,64596
36.00005722,0.1245079935,146,881,64516,64596
36.05008698,0.2412189394,64639,866,64516,64594
36.10005569,-0.0832888931,64539,885,64516,64590
36.15005493,-0.2487889081,64533,804,64515,64589
36.20005798,-0.2425701618,64532,738,64516,64591
36.25005722,-0.2079139054,64532,670,64516,64592
36.30007935,-0.1732576489,64532,610,64516,64592
36.35005569,-0.1386013925,64532,649,64516,64593
36.40008545,-0.1039451361,64531,594,64516,64596
36.45008087,-0.04564825818,64531,661,64516,64595
36.50005341,0.01264861971,64531,618,64516,64596
36.55005646,0.07094550133,64534,561,64515,64596
36.60005569,0.04875800014,64534,535,64516,64597
36.65005875,0.02857049927,64535,544,64516,64597
36.7000885,-0.0211638771,64536,532,64516,64598
36.75008774,-0.1008357555,64536,493,64516,64598
36.80008698,-0.1805076301,64744,457,64516,64599
36.85005951,-0.5050154924,65290,431,64516,64601
36.90008926,-0.829523325,64596,402,64516,64599
36.95005417,-1.154031157,64542,377,64516,64600
37.00005341,-1.390781164,64537,388,64516,64592
37.0500946,-1.500093699,64534,938,64515,64590
37.10007477,-1.52228117,64533,936,64516,64590
37.15005493,-1.514062405,64533,857,64515,64589
37.20005798,-1.507843614,64534,780,64516,64589
37.25008774,-1.528031111,64534,710,64516,64590
37.30009079,-1.548218608,64532,876,64516,64591
37.35005951,-1.513562322,64532,878,64516,64591
37.40005493,-1.478906035,64533,824,64516,64592
37.45005417,-1.47068727,64779,852,64516,64590
37.50005341,-1.795195103,64554,758,64517,64593
37.55007935,-2.146406174,64537,682,64516,64593
37.60005569,-2.255718708,64536,666,64516,64594
37.65005875,-2.335390568,64536,938,64516,64592
37.70005417,-2.415062428,64536,923,64516,64590
37.75007629,-2.494734287,64537,958,64516,64590
37.80006027,-2.604046822,64536,848,64516,64590
37.85010147,-2.683718681,64536,772,64516,64591
37.90005875,-2.763390541,64537,694,64517,64592
37.95005417,-2.870702982,64537,640,64517,64592
38.00005341,-2.978015423,64537,582,64518,64592
38.05008316,-3,64537,542,64518,64593
38.10005569,-3,64537,740,64520,64592
38.15005493,-3,64537,864,64522,64592
38.20005798,-3,64537,771,64523,64593
38.25008774,-3,64538,717,64523,64594
38.30006027,-3,64537,648,64523,64594
38.35005569,-3,64538,589,64523,64595
38.40005493,-3,64538,649,64524,64595
38.45005417,-3,64538,616,64524,64596
38.50005722,-3,64538,568,64524,64596
38.55005646,-3,64538,519,64524,64596
38.60013199,-3,64538,478,64524,64597
38.65005493,-3,64538,443,64525,64597
38.70005417,-3,64536,417,64525,64597
38.75008392,-3,64533,390,64525,64597
38.80006027,-2.973781347,64533,378,64525,64597
38.85005569,-2.947562695,64533,349,64525,64598
38.90005875,-2.921344042,64534,336,64525,64598
38.95008087,-2.923531532,977,325,64525,64598
39.00005722,-2.788820505,282,309,64525,64599
39.05005646,-2.654109478,65353,605,64524,64599
39.10005569,-2.962617397,372,554,64522,64599
39.15005493,-2.833906412,717,514,64521,64599
39.20005417,-2.70719552,176,470,64523,64599
39.25005722,-2.57648468,64644,434,64523,64599
39.30007553,-2.886992455,64702,408,64522,64599
39.35005569,-3,64553,380,64518,64600
39.40005493,-3,65313,368,64519,64600
39.45005417,-3,64665,343,64521,64600
39.50005341,-3,64556,324,64522,64600
39.55005264,-3,64541,307,64523,64600
39.60008621,-3,84,293,64524,64601
39.65005875,-2.867289066,64685,282,64524,64601
39.70005798,-3,64555,270,64524,64601
39.75006485,-3,64545,263,64523,64601
39.80008698,-3,98,251,64524,64602
39.85005569,-2.867289066,780,257,64525,64602
39.90008163,-2.732578039,732,248,64525,64602
39.95005417,-2.597867012,64697,238,64523,64603
40.00005341,-2.908374786,64564,232,64522,64602
40.05005646,-3,64545,225,64518,64602
40.10005569,-3,64543,219,64519,64600
40.15005493,-3,64543,214,64522,64603
40.2000618,-3,64543,208,64523,64603
40.25005722,-3,64543,209,64524,64603
40.30009079,-3,65397,202,64524,64603
40.3500824,-3,64617,198,64525,64604
40.40016937,-3,64552,196,64525,64605
40.45005417,-3,64543,193,64525,64604
40.50005722,-3,64541,190,64526,64604
40.55008698,-3,64540,65502,64525,64604
40.60017776,-3,64648,65287,64526,64604
40.65005493,-3,64548,135,64526,64604
40.70005798,-3,64539,184,64526,64605
40.75005722,-3,64536,183,64526,64605
40.80007553,-3,64535,181,64527,64605
40.8501091,-3,65365,181,64526,64605
40.90008545,-3,621,181,64526,64605
40.95005798,-2.863289118,691,181,64526,64605
41.00005722,-2.726578236,65306,65367,64526,64605
41.05005646,-3,1012,180,64524,64605
41.10005951,-2.867289066,64962,178,64522,64605
41.15005875,-3,234,178,64526,64605
41.20016098,-2.863289118,364,177,64527,64605
41.25005722,-2.724578142,64695,175,64527,64606
41.30005646,-3,65169,175,64526,64606
41.35005569,-3,65244,174,64525,64606
41.40005875,-3,64602,173,64526,64606
41.45005417,-3,64546,173,64527,64606
41.50006104,-3,64538,172,64527,64606
41.55017853,-3,64538,65494,64528,64606
41.60005569,-3,64538,55,64527,64606
41.65005493,-3,64538,65433,64528,64607
41.70008087,-3,64538,171,64528,64607
41.75009537,-3,64540,170,64528,64607
41.80010605,-3,64538,334,64529,64607
41.85005951,-3,64538,952,64528,64607
41.90005875,-3,721,1001,64528,64607
41.95005417,-2.859289169,64636,1005,64528,64608
42.00007248,-3,64549,1009,64528,64608
42.05005646,-3,64541,970,64528,64608
42.10005951,-3,64540,944,64528,64608
42.15005875,-3,64541,1013,64528,64608
42.20005417,-3,64541,955,64528,64608
42.25008774,-3,64541,938,64528,64608
42.30008698,-3,64541,946,64528,64608
42.35005569,-3,64541,889,64529,64608
42.40005875,-3,64542,1004,64528,64609
42.45005417,-3,64542,946,64529,64608
42.50010681,-3,64542,841,64529,64609
42.55005646,-3,64542,790,64529,64609
42.60005569,-3,64542,996,64529,64609
42.65005493,-3,64542,1016,64529,64609
42.70005798,-3,64538,1009,64529,64609
42.75005722,-3,64534,996,64529,64609
42.80008316,-2.994187593,64532,1017,64529,64609
42.85005569,-2.933531284,64531,1019,64529,64609
42.90005875,-2.849234343,64530,1019,64529,64609
42.95005798,-2.744859219,64530,1020,64529,64609
43.00008392,-2.640484333,64530,1020,64527,64610
43.05005646,-2.540109396,64529,1020,64525,64607
43.10005569,-2.427804708,64529,1020,64519,64609
43.15005493,-2.327500105,64529,1020,64518,64609
43.20005798,-2.229195356,64528,1020,64517,64609
43.25005341,-2.121390581,64527,1020,64516,64608
43.30006027,-2.008296728,64527,1012,64516,64608
43.35008621,-1.895202994,64526,987,64517,64608
43.40005493,-1.776492,64526,945,64516,64608
43.4500618,-1.659781098,64526,964,64516,64608
43.50005341,-1.543070197,64525,870,64516,64607
43.55005646,-1.426359296,64525,821,64516,64607
43.60005951,-1.309648395,64525,997,64516,64607
43.65005875,-1.192937493,64525,1019,64515,64607
43.70005798,-1.078226566,64524,955,64516,64607
43.75005341,-0.9615156054,64524,846,64516,64606
43.80009079,-0.8448046446,64521,771,64516,64606
43.85005569,-0.7280936837,64524,718,64516,64606
43.90005875,-0.6113827229,64524,651,64516,64606
43.95005798,-0.494671762,64524,584,64516,64605
44.00008392,-0.3779608011,64523,544,64516,64604
44.05005646,-0.2612498403,64524,515,64516,64603
44.10005569,-0.1445388943,64524,464,64515,64600
44.15005493,-0.02982795238,64523,437,64516,64598
44.20010376,0.08688299358,64524,408,64516,64597
44.25006104,0.2035939395,64524,387,64516,64596
44.30005646,0.3203048706,64528,368,64516,64596
44.35005569,0.4261095524,64524,345,64516,64596
44.40005493,0.5428205132,64524,330,64516,64595
44.45005798,0.6595314741,64524,314,64516,64595
44.50008011,0.776242435,64524,303,64516,64594
44.5500946,0.8929533958,64524,290,64516,64594
44.60005569,1.009664297,64524,280,64516,64592
44.65008163,1.126375198,64524,271,64516,64570
44.70005417,1.2430861,64524,262,64518,64565
44.75006104,1.363797069,64525,255,64516,64570
44.8000946,1.48050797,64523,248,64516,64577
44.85005569,1.597218871,64524,242,64516,64582
44.90009308,1.713929772,64522,236,64516,64587
44.95005417,1.830640674,64523,231,64516,64591
45.00005722,1.947351575,64524,227,64516,64593
45.05008316,2,64524,222,64516,64595
45.10011292,2,64523,218,64516,64596
45.15005493,2,64523,212,64516,64598
45.20008087,2,64524,207,64516,64599
45.25006104,2,64525,203,64516,64601
45.30006027,2,64525,199,64516,64602
45.35048676,2,64527,196,64516,64602
45.40005875,2,64527,192,64516,64604
45.45005417,2,64529,189,64516,64605
45.50006104,2,64529,186,64516,64605
45.55005646,2,64530,184,64516,64606
45.6000824,2,64531,182,64516,64607
45.65005493,2,64531,181,64516,64607
45.70005417,2,64532,178,64516,64608
45.75008392,2,64533,176,64515,64609
45.80005646,2,64534,175,64516,64609
45.85009003,1.979812503,64534,175,64516,64609
45.90005875,1.959625006,64537,171,64516,64615
45.95005798,1.850312471,64538,172,64516,64623
46.00006104,1.712242126,64538,169,64516,64625
46.05007553,1.574171782,64539,168,64516,64631
46.10006332,1.408671737,64539,167,64516,64633
46.15005875,1.243171692,64539,166,64516,64634
46.2000885,1.077671647,64537,165,64516,64636
46.25005722,0.9683591127,64539,165,64516,64638
46.30005646,0.8028590679,64539,164,64513,64640
46.35005951,0.6313590407,64539,164,64515,64641
46.40005493,0.4638590217,64539,164,64516,64642
46.45005417,0.2983590066,64539,163,64516,64643
46.50005722,0.1328589916,64539,163,64516,64583
46.55005646,-0.0326410234,64539,163,64516,64550
46.60005569,-0.1981410384,64539,163,64516,64555
46.65005875,-0.3636410534,64538,163,64516,64543
46.70005417,-0.5017113686,64538,163,64516,64545
46.75005341,-0.6397817135,64538,163,64516,64548
46.80005646,-0.7778520584,64539,163,64511,64551
46.85005569,-0.9533520937,64539,164,64516,64553
46.90005493,-1.118852139,64539,164,64516,64554
46.95008469,-1.284352183,64539,164,64516,64556
47.00005722,-1.449852228,64539,164,64516,64557
47.05005646,-1.615352273,64539,164,64516,64557
47.10006332,-1.780852318,64539,164,64516,64558
47.15008545,-1.946352363,64539,164,64516,64558
47.20009232,-2.111852407,64539,164,64515,64558
47.25009155,-2.279352427,64539,164,64516,64559
47.30005646,-2.444852352,64540,164,64516,64560
47.3500824,-2.63609457,64540,165,64516,64560
47.40005875,-2.827336788,64540,165,64516,64562
47.45005417,-3,64539,165,64516,64562
47.50005341,-3,64539,163,64517,64563
47.55005646,-3,64538,165,64518,64561
47.60005951,-3,64538,165,64520,64562
47.65005875,-3,64538,166,64521,64563
47.70005417,-3,64538,166,64522,64565
47.75005722,-3,64537,166,64522,64565
47.80009079,-3,64537,166,64522,64566
47.85008621,-3,64536,166,64522,64567
47.90006256,-3,64535,166,64522,64567
47.95005798,-3,64535,166,64522,64568
48.00005722,-3,64535,165,64522,64568
48.05006409,-3,64536,165,64523,64569
48.10005569,-3,64537,165,64523,64569
48.15008163,-3,64538,165,64523,64570
48.20005798,-3,64539,165,64523,64570
48.25005722,-3,64538,165,64523,64571
48.30005646,-3,64537,165,64523,64571
48.35005951,-3,64537,165,64523,64572
48.40005875,-3,64537,164,64523,64572
48.45005798,-3,64535,164,64524,64573
48.50005722,-3,64532,164,64523,64573
48.55005646,-2.951343775,64531,163,64524,64573
48.60005951,-2.877046824,64534,163,64524,64574
48.65006256,-2.881234407,64536,163,64524,64574
48.70005417,-2.944906235,64537,163,64523,64574
48.75005722,-3,64537,163,64523,64575
48.80005646,-3,64537,167,64523,64576
48.85005569,-3,64536,162,64526,64576
48.90005493,-3,64534,162,64524,64576
48.9500618,-3,64534,160,64525,64577
49.00005722,-3,64534,160,64524,64577
49.05005646,-3,64534,159,64525,64577
49.10005569,-3,64533,158,64525,64578
49.15008545,-2.973781347,64534,159,64525,64578
49.20005417,-2.975968838,64534,159,64525,64578
49.25005341,-2.978156328,64535,158,64526,64578
49.30005646,-3,64535,160,64526,64579
49.35005569,-3,64534,160,64526,64579
49.40008545,-3,64531,158,64526,64579
49.45008469,-2.9217031,64532,157,64526,64580
49.50006104,-2.867046833,64534,156,64526,64580
49.55005646,-2.86723423,64535,155,64526,64580
49.60005951,-2.896968603,64536,155,64526,64581
49.65009689,-2.956640482,64536,155,64525,64581
49.70008469,-3,64791,156,64525,64581
49.75008392,-3,713,156,64526,64581
49.80008698,-2.863289118,64772,155,64526,64581
49.85005569,-3,64569,156,64526,64582
49.90005493,-3,64540,156,64526,64582
49.95005798,-3,64538,156,64526,64582
50.00008392,-3,64538,156,64527,64582
50.05008316,-3,64537,156,64526,64584
50.10005569,-3,64538,156,64527,64583
50.15005493,-3,64537,155,64527,64583
50.20005417,-3,64537,154,64527,64583
50.25008392,-3,64538,154,64527,64584
50.30005646,-3,64539,154,64527,64584
50.35007095,-3,64539,153,64527,64584
50.40006256,-3,64539,153,64527,64584
50.45005798,-3,64537,153,64527,64584
50.50005722,-3,64536,153,64527,64585
50.55008698,-3,64536,153,64527,64585
50.60008621,-3,64536,152,64527,64585
50.65005493,-3,64537,152,64527,64585
50.70005417,-3,65247,153,64527,64585
50.75005722,-3,64600,153,64528,64586
50.80005646,-3,781,155,64527,64586
50.85005569,-2.861289024,722,156,64528,64586
50.90005875,-2.720578194,64687,156,64527,64586
50.95005417,-3,64560,157,64526,64586
51.00008392,-3,64543,158,64525,64586
51.05005646,-3,64542,158,64527,64586
51.10005569,-3,64540,159,64527,64587
